mz,p.value,t.score,mode
249.05388,0.021276443510501276,-3.692503780417442,positive
362.05079,0.02138908722795489,-3.481003971173548,negative
534.58056,0.02199422947529752,-3.1574492616832397,negative
362.0509,0.022031223912840996,-4.191933079536855,negative
259.11183,0.022152387427450224,-3.250831341230854,negative
368.75706,0.022468881385233713,-3.6315627716749606,negative
325.06419,0.02337083873440072,3.02903300891984,negative
702.56255,0.02349215955505827,-3.1366687748243636,positive
250.09327,0.023715017220922823,3.0378426061430384,positive
596.53377,0.023731960381501497,-4.061637125326755,negative
358.18503,0.024008709432078224,3.595238208913888,positive
301.15898,0.024057125693026836,-3.831652455356622,negative
296.13673,0.024300533457210723,-2.991195774712888,positive
171.10267,0.024576358915085444,3.474511017008876,negative
369.00761,0.02457932576626642,-3.325008639344985,positive
373.06181,0.024989326624423356,3.6654298322999423,positive
730.53728,0.0251738432433519,-3.4928519567927108,positive
357.29972,0.025407598083990814,-3.026002395322674,positive
725.5566,0.025719249273032013,-3.000451539838725,positive
136.06207,0.02576033004899568,-3.184479939363724,positive
237.12324,0.02582394153292596,-3.7835918749763184,positive
258.93303,0.025936539600467445,-3.222460801669985,positive
689.17154,0.026239154903842744,3.971115767877424,negative
384.03291,0.026643863357849004,-3.3311226747566867,negative
510.35486,0.026808556129111486,-3.9435024700645656,positive
174.04083,0.026852977052924328,3.044704433394295,negative
461.97317,0.027028951976951973,-3.2259330042830654,negative
137.04582,0.027245187023476156,-3.3158433646542695,positive
635.69127,0.0273003319375064,-3.4709077659643492,negative
329.26856,0.027317680234774933,-3.8058908615978027,positive
305.04481,0.027341223999677644,-3.01355984079551,negative
371.07065,0.027423117603101108,-2.9052742847778843,negative
454.221,0.027477571490365685,3.7747818382096985,negative
388.22635,0.027614384681391563,-3.5166768154687533,positive
339.07685,0.029218389772355295,-3.2470893542956993,positive
676.54548,0.029234333158820205,-3.1844404222538203,positive
786.60011,0.029507825323828323,-3.0279665014288253,positive
275.17118,0.030149118385352405,-3.248894864713153,positive
391.28412,0.03052222297610262,-3.3924979612723325,positive
330.14915,0.030745442278125944,-2.8356313932670947,negative
261.12658,0.031051114198420483,-2.9654720833877453,positive
540.33031,0.031322560135558924,3.0584650995961358,negative
791.14438,0.031330857353776914,3.2956295102221334,negative
513.14713,0.03152491225346456,-3.7359516546673173,positive
487.1675,0.03171719344948465,3.1934596580843313,negative
183.07734,0.03216077149957183,-3.3133088199821,negative
323.06956,0.03238532165924998,-3.4395257790035467,positive
594.53656,0.033534678017271384,-3.591973149230275,negative
650.49788,0.033774917750872074,-3.1904327536556423,negative
308.09832,0.03398041900141965,3.0676453630026854,negative
485.35714,0.03425459912489579,-3.235589498748801,positive
219.07961,0.03427334733608346,-3.17150880356326,positive
280.09177,0.034339473561199915,-2.890169343617854,positive
716.52327,0.0343408467096289,-3.078685256317039,positive
608.08829,0.03439876995173426,-3.092772809786448,positive
135.03137,0.0348638222782848,3.322824915954152,negative
201.12331,0.03525762118537709,2.7453017686885377,positive
355.06345,0.035366423437326246,3.5215493357428937,positive
323.02857,0.035451465865329615,-2.9400490403336996,negative
307.11205,0.03551792557643599,3.4101783367947407,negative
268.10382,0.03555843635997164,-2.700510384657345,positive
312.2039,0.035565428190222174,-2.9786104115812355,negative
289.10121,0.035911927790306684,3.4962569395768544,negative
227.06736,0.03651404741321564,-2.832165215506415,negative
457.82097,0.03706160633874586,-2.67660912320823,negative
170.00439,0.03731987585416345,2.7825477533962752,negative
151.02686,0.03732229564151304,-3.069244449609304,negative
456.12569,0.03743247292988455,-3.293167397729234,positive
474.34398,0.037445016212090274,-2.663614785115514,positive
200.97474,0.03749677049841915,-2.663215664337175,positive
546.35442,0.03753243089552422,2.8914357143863634,positive
305.04466,0.037634117764010176,-2.8795974071450225,negative
322.04455,0.037931470757709765,-3.36655505987796,negative
287.03423,0.03813713156082305,-2.667386636593034,negative
519.03863,0.03827638013321677,-3.159644112686241,positive
295.16511,0.039066574472194096,-2.6696140662276,positive
788.60951,0.03909557886582781,-2.6637096610718394,positive
152.05664,0.03967611787308891,-2.9557763811072797,positive
135.03135,0.04005733936464061,-3.019705485074551,negative
317.18939,0.0402882678848423,-3.3525055769479604,positive
330.07297,0.040524325553948325,-3.4278308382651907,positive
282.08437,0.04095061332806405,-2.6061229467822957,negative
233.09532,0.04110517300523037,-3.208202227782338,positive
192.06551,0.04133607378708306,2.638833913907888,positive
582.55612,0.041493063436066645,-2.7485578904384043,positive
309.11214,0.04171662142507687,-2.7310337517440537,negative
399.86231,0.042095484101308325,-2.582161475186418,negative
597.30428,0.042255570785128614,-3.2793808889180713,negative
591.70961,0.0430105563543569,-2.7914431404412197,negative
569.27305,0.04307429156351581,-2.6214871406307148,negative
285.18202,0.043291441350345,2.7883698084381643,negative
428.11252,0.04355283310367325,2.9458737455123822,positive
227.16505,0.04367571624454292,2.90188603916579,negative
269.02208,0.043746363969267975,-2.918149460123753,negative
693.16243,0.04375713438965244,-2.9385468903272396,positive
229.13446,0.04381058074066061,2.858479577662644,negative
577.73184,0.04419946827163582,-2.8105326371733494,negative
353.11671,0.04425129235728377,3.2614717661056782,positive
234.91709,0.04425228570341614,-2.761946750791024,positive
632.19531,0.044334151762557464,2.5359079966928704,positive
269.18588,0.04435980494167769,-2.580984872701582,positive
571.13137,0.04437033155137506,2.9095712771084234,negative
425.08056,0.0444838786112583,2.5429542441775093,negative
521.10421,0.04462508443023819,-2.7443106230175114,negative
785.58633,0.0448213352530567,-2.709148680971401,positive
452.27704,0.04506855233446301,2.526153790672471,positive
814.63015,0.045449760301708504,-2.6793827368381886,positive
770.50945,0.045615612684700886,-3.0938195007355516,positive
309.12683,0.0461621255497079,2.9623759460194106,positive
251.10357,0.046225404910768444,-2.5216812610500634,negative
246.99241,0.04640544131574592,-2.8745109799297897,negative
362.92781,0.04643688470995277,2.5031345755950687,negative
337.04423,0.046441184384891795,-2.621991715594332,negative
326.37799,0.04650172096887784,3.0528431088197507,positive
192.02419,0.04668136731981688,-2.794565806031599,positive
573.07805,0.04692073239841829,3.0381626220050584,negative
320.09205,0.04720623069962233,-2.8595056998424075,negative
579.88708,0.04742470149016842,-2.9503926960053213,negative
203.05242,0.04804905744304316,3.0600154412542455,positive
212.03319,0.04809956104726507,2.5076557379340967,negative
271.05729,0.0481215505376925,-2.4849962595428337,negative
287.1961,0.04817085670708166,-2.8601540853308234,positive
769.5549,0.04832210687461566,-2.895080387144097,positive
298.99249,0.04889244277337302,-2.939415454644129,positive
307.11209,0.04891540680373876,2.826722200138172,negative
339.11176,0.049161972841814124,2.460436095276314,positive
464.64202,0.049172510702298965,-2.5108715406125013,positive
156.10186,0.04920893605473515,-2.6688066789357547,positive
370.05232,0.049559533026097044,-2.9748881716124003,positive
229.06413,0.04961063975592093,2.905460287510257,positive
374.32592,0.04969605612174769,-2.7891073762848086,positive
302.10573,0.050511901720365425,2.509633188981202,positive
454.29284,0.05051819821255168,2.4473417326311244,positive
307.05915,0.050773337822051914,-2.5027946311864087,positive
322.10628,0.05101827550708123,-2.5588750476745443,positive
597.30429,0.0512039947810605,-2.4305535162410923,negative
561.09656,0.0514361473578105,-2.4426929860522777,negative
461.86821,0.05146516650212964,-2.4437715471193138,positive
504.2177,0.051850173206253465,2.684599848397828,negative
765.52816,0.051882354632446115,-2.865664181299699,positive
198.03702,0.052281146771569906,-2.7104154640053104,positive
459.81785,0.052501326766436145,-2.600762745383349,negative
152.05678,0.05250489488207231,-2.4496889250064027,positive
360.12871,0.05255573472310875,2.4340665033904125,negative
243.99894,0.05257891505925684,-2.937513632762549,negative
579.02696,0.05263702642767605,-2.5797845949916316,negative
327.02663,0.05269146865683951,-2.4096328825276783,negative
318.12326,0.05279473098804571,-2.913355794879565,positive
356.19385,0.05323733662727626,2.6769455039448182,negative
440.09969,0.05338943835557119,-2.890351057076166,negative
502.37367,0.05365122909993418,-2.432670155175163,positive
532.28014,0.053659346743584246,-2.4169610796076855,positive
368.02311,0.053732438168012674,-2.4062142592511657,positive
402.96924,0.053921767049627325,-2.6169232352604594,negative
333.05927,0.05553211128475442,-2.6607001883429335,negative
787.60234,0.05579060911147472,-2.4147716844362286,positive
425.08061,0.05637953340074311,-2.5238436235005026,negative
451.15219,0.05739726109683992,-2.378394023645783,positive
330.2138,0.05751680907457152,-2.6150877111290782,positive
173.00786,0.05777877482047455,2.4370754900859826,negative
309.09291,0.05786123199309419,2.3459138760674287,positive
280.09193,0.05804299870553098,-2.724990364978713,positive
784.58341,0.058061686192374444,-2.7487692833631066,positive
775.6003,0.058255865127729685,-2.3348175637522446,positive
519.17489,0.05880287516211906,2.867187285326874,negative
458.34753,0.05901517808122041,-2.421404385714523,positive
184.04386,0.059276004620306244,-2.756157979177679,negative
253.11817,0.05964243852437536,-2.6518079414112345,positive
469.19654,0.060884699576318466,-2.7928315993921933,positive
243.08096,0.061034766595068166,-2.3019799208419087,negative
571.28866,0.061040684211637504,-2.6700265073023033,negative
462.06686,0.06110475901027608,-2.333598765181241,negative
346.05606,0.06125862914021164,-2.7974722634658917,negative
526.16517,0.06161925751914192,2.679076543073302,negative
232.14041,0.061630957777440945,-2.560357426575817,positive
535.74786,0.06181962874279896,-2.352099581748147,negative
524.37074,0.06250277273402853,2.2919819532273453,positive
443.29774,0.06274817441879642,-2.6344130897903484,positive
550.35005,0.06323702963804463,2.7298679039855105,positive
355.07403,0.06330468840985663,-2.567555687294766,positive
215.12883,0.06333103153913233,2.273885843866068,negative
329.92355,0.06360178435449708,-2.3166783173397154,positive
341.90365,0.06383362455149993,-2.2742152224553656,negative
476.27798,0.06384494710396046,-2.3805274124770506,negative
301.21713,0.0638890549600386,-2.3145212670827533,negative
370.69844,0.06390539620595519,-2.3042167431698983,positive
392.17049,0.06418376156714833,-2.767593564688454,negative
242.00225,0.06505474184607514,-2.738562049257409,negative
542.63283,0.06510625660425613,-2.3320936825330616,negative
648.42281,0.06569966023728778,2.759954084033705,positive
362.05068,0.06574537552929853,-2.7488286987855166,negative
266.04693,0.06585744219160033,-2.584297176698109,negative
287.14235,0.06598166130443918,2.3991117277799243,positive
355.28413,0.06623014588851515,-2.8107088825857156,positive
211.1087,0.06689873099133596,-2.5966478711173275,negative
553.16853,0.06696753518161297,-2.7301144341514614,positive
520.33934,0.06710150990265756,2.2333250310416126,positive
258.11,0.06714073285022798,-2.231604353119498,positive
353.22905,0.06721456551249758,2.473866111919782,positive
610.53957,0.06726826379656942,-2.2405743883355407,positive
508.33958,0.06785036423355728,-2.2401990999001193,positive
561.41516,0.06792602048633212,2.7102139208830947,positive
568.33916,0.06801953532853464,2.223354378758761,positive
587.33325,0.06819915874877686,-2.4949010926400743,positive
365.1178,0.06824941775780059,2.5887889501662786,negative
151.06143,0.0682538669846417,2.222958590110609,positive
177.02484,0.06842710694148807,-2.291081671981005,positive
173.00802,0.06869744544677309,2.5196794551376387,negative
322.04448,0.06874215346246958,-2.5863812968261497,negative
229.14336,0.06924964827168657,2.297548597546232,positive
267.15703,0.06989222480075011,-2.304474136092451,positive
238.04504,0.07004329547813982,-2.33294862872838,positive
313.11294,0.07008740980095769,-2.326306209114921,negative
328.87205,0.07037063611967591,-2.6741495300932336,negative
371.21095,0.0706620537003351,2.2837277902640656,positive
638.5714,0.07087652061074319,-2.310905585126073,positive
187.09763,0.07219418035531738,2.6552860591285006,negative
192.02429,0.0725547599518915,-2.2454597080335037,positive
690.50627,0.0725833036379592,-2.5942333044871226,positive
277.08519,0.07353636602376214,-2.5135822594121833,positive
218.14997,0.07362374280289517,-2.290878247746636,positive
260.05311,0.07375109262642962,-2.5906671954516667,positive
199.13392,0.07398668242784144,2.30957199682026,negative
584.52384,0.07445903908086528,-2.1631578238540214,positive
379.28262,0.07451318320723088,-2.5085386883406713,positive
399.08264,0.07454919251181372,2.30872417026744,positive
265.15458,0.07469836895043444,-2.6190357068546413,positive
433.14051,0.07481840979608029,-2.6074736152572378,negative
716.52177,0.07483572165407165,-2.20048537805071,positive
496.33951,0.07522901762963713,-2.5696299558858136,positive
709.1148,0.07541361512892973,-2.556548595024899,negative
645.80167,0.07551277921597005,-2.420544896760406,positive
247.03933,0.07564011035519405,-2.561261302560149,negative
521.92955,0.075858328778592,-2.5503327316508946,negative
274.187,0.07630618696107788,-2.5909334808413185,positive
184.0438,0.07638038666012846,-2.641492496539632,negative
198.03726,0.07642584211371709,-2.1783250053795493,positive
585.48525,0.0766581326471932,-2.1367860014097255,negative
824.5561,0.07668589497578032,-2.5203004032462806,positive
478.29257,0.07704355205916552,-2.1563307875494013,positive
507.36547,0.07705538581998432,2.2884454092092414,positive
175.1189,0.07747821271999455,2.132897485559293,positive
137.04577,0.07765845276626362,-2.369308700172123,positive
285.99527,0.07788019286987653,-2.2149021992000586,positive
535.15507,0.07839421544479297,2.181489294447309,negative
494.32399,0.07860899291966096,2.2452881978974033,positive
160.07575,0.07898904286059576,-2.288693071832652,positive
638.36739,0.07936489371161214,2.5631693744436177,negative
454.29262,0.07954494917374047,-2.527881182963988,positive
404.01435,0.07995408143886894,-2.516464598528561,negative
482.82994,0.08050341375623532,-2.454713372556067,positive
329.15279,0.08097175653221397,-2.102090339850423,positive
476.22114,0.0812246095139894,-2.494073261692462,positive
168.02791,0.0815857170098468,-2.1844486741721036,negative
188.07059,0.081594524874089025,-2.091835123072155,positive
160.05938,0.08183227924686255,2.256701084332339,positive
353.05944,0.08213966740636036,2.0853204605206273,negative
323.09147,0.08230369164739552,2.5719622807463,negative
353.04907,0.08249280993089321,2.3886213916052768,negative
120.08092,0.08267851044218874,-2.1678601603092464,positive
215.03285,0.0830799404268551,2.422357275618969,negative
169.03184,0.08331283230822975,-2.459675585275943,positive
286.7715,0.08333790317230283,-2.120252704453401,positive
380.16664,0.08343002164587708,2.160559018797481,positive
225.088,0.08358165411811153,-2.3777014935533174,negative
479.03245,0.08360971089266035,-2.200845521957167,negative
536.37082,0.08367026517206987,-2.121903591384254,positive
377.05503,0.08405964000262175,2.1531671267308647,positive
286.09074,0.08407991337809252,2.472781484882947,negative
598.35313,0.08432272638750235,2.4474445867650645,positive
366.10161,0.08449539897108574,2.5369531050716003,positive
291.10089,0.08493016149815642,-2.4526211388230226,positive
666.39734,0.08545874962661817,2.5018783700006586,negative
456.98439,0.08571760730583648,2.082853782931472,negative
428.11003,0.08597990236051455,2.4845706972375226,positive
735.57152,0.08600384979909918,-2.145895213451832,positive
353.04884,0.08603290528089012,2.307751201467328,negative
390.99005,0.08604577672765551,-2.05838673311387,positive
289.08622,0.08621745532973264,-2.3459984440906525,negative
518.31764,0.08633406491910346,2.175426580049879,positive
288.76862,0.0866717011037338,-2.462994131608431,positive
367.07918,0.08669456015156765,-2.459063670340076,negative
307.08397,0.08687241608763487,-2.061039512002532,positive
302.53383,0.08775100437499421,-2.3270954428544,negative
345.01067,0.08814866102977167,-2.3099962831222633,negative
466.73246,0.08840212218555275,-2.063462052307517,positive
594.37597,0.08855910001599648,2.4328069372187935,positive
430.87123,0.08856656584159207,-2.288459201817309,positive
564.33028,0.08888877779289071,2.135716566582307,negative
361.20075,0.08889750903917262,-2.3903485661595703,positive
495.92061,0.0890458228995985,-2.1708938152180357,negative
582.11825,0.08952364887186434,-2.2020959134979354,negative
441.33378,0.08955655927720618,2.4165401897654513,positive
372.73727,0.0897276185165859,2.4353725657201983,positive
294.14766,0.0897888705206871,-2.2958837146367097,positive
307.05962,0.08985388633409164,-2.0489247821936476,positive
220.01912,0.09043358247029482,-2.0176652244071045,positive
517.77692,0.09045995073890531,-2.0462631700559606,negative
219.0796,0.09062210740095204,-2.1887035301707174,positive
301.16549,0.09066581700142319,-2.0286244087844696,negative
242.09986,0.09078415631978726,-2.095168433898053,positive
364.91687,0.09100062168924172,-2.202813023683807,positive
380.00321,0.09156791861901466,-2.349860281381763,negative
496.30317,0.0919088776995881,2.3156855864156953,positive
401.34501,0.09221043427220503,-2.194412091366266,positive
414.04287,0.09248426290992431,2.259377964584752,negative
172.99144,0.09249081913489227,-2.1347782159319606,negative
682.42073,0.09260274684633135,2.2088345636845617,positive
426.18978,0.09351556999349267,2.237324739225581,negative
441.99255,0.09380205864054071,-2.3651458055663386,negative
347.02509,0.09403830433877847,-2.296065831056115,positive
329.19051,0.09408732641836531,-2.089563862732517,negative
180.0658,0.09425961833699616,2.185289259028199,negative
216.01579,0.09461002650953138,-2.2085210908399655,negative
384.20508,0.09477518691046222,-2.3934380625147575,positive
323.02878,0.09509155471543963,-2.349966468843384,negative
594.3673,0.09517483883692117,2.189523365608694,positive
426.25906,0.09545239460503895,2.1182670445734275,positive
384.20484,0.09555242474899728,-2.3970834676772936,positive
548.3348,0.09580528690032339,2.356954645201245,positive
684.45391,0.09582051618305591,-1.9833743564507587,positive
289.16207000000003,0.0959123304113231,-2.125303143933477,positive
721.55614,0.09600189945320645,-2.298205854956164,positive
459.10192,0.09658866244704553,2.3128501108177324,positive
566.42828,0.09691852961813333,2.122882101526056,positive
435.00253,0.0974669036743355,2.381538172396517,negative
257.17426,0.09761109036132104,2.1785814134413233,positive
608.39057,0.09765441598576435,2.3174716969943168,positive
666.39776,0.0981695538978322,2.2887181657946627,negative
283.94503,0.09830868103701533,-2.1900750951975314,negative
348.07057,0.09859108487753993,-2.33294191532723,positive
200.06809,0.09862342317151256,-2.1504441600261117,positive
302.3052,0.09876664739646909,-2.230496554062174,positive
346.05572,0.10109896930179885,-2.2416271295358885,negative
289.10123,0.10115978393481172,2.313395261184572,negative
355.07373,0.10116785649887247,2.058017380370297,positive
251.10369,0.1012833696195385,-2.1359093116653467,negative
484.11659,0.10135309092727636,-1.9757448036264444,positive
768.55438,0.10139051560174657,-1.9782300847944105,positive
384.71828,0.10155460008854374,2.3097501290333637,negative
798.53981,0.10160611843709777,-2.298444615697427,positive
