mz,p.value,t.score,mode
369.58339,4.1194448511217016e-5,-24.26105645539428,positive
289.16207000000003,4.2209418155691695e-5,15.737260883127114,positive
254.96776,4.236048574060823e-5,10.581980230514127,negative
307.10994,4.316573521012678e-5,-11.046585255943974,positive
738.15745,4.464323795856938e-5,-24.23536052471235,positive
424.13602,4.538096164394828e-5,-20.959393835027097,negative
184.04386,4.704438236335618e-5,10.956374543612313,negative
377.05606,4.79043311589954e-5,-10.535163710531119,positive
400.34194,4.81932313054411e-5,-12.50469631969264,positive
341.07229,4.8893174658325415e-5,-23.5706701683741,positive
425.26624,4.912459169443384e-5,10.32653584620286,negative
311.12377,4.972763516099506e-5,-10.315472283829918,positive
352.94484,4.9796608924502796e-5,10.270910963285939,negative
432.08238,5.096037679245339e-5,-24.053038143031927,positive
669.30382,5.413941638234201e-5,-24.548364701299576,positive
259.07469,5.432945839652147e-5,10.49636389396299,positive
212.04299,5.48509909305226e-5,18.74542194689178,positive
76.03945,5.519428690518868e-5,-24.330325248595692,positive
579.02661,5.6514503040212426e-5,10.670830444060245,negative
400.34217,5.664589825790584e-5,-10.083086469861078,positive
579.02696,5.664863766892541e-5,10.948801663808792,negative
261.14434,5.7676526460060714e-5,-15.641026559145237,positive
216.98518,5.7753477444171446e-5,-23.93684977995826,positive
681.13617,5.93246037087231e-5,-23.122895229146604,positive
629.08197,6.018799624589515e-5,-20.37317977571904,negative
426.35767,6.0248956914885956e-5,-11.981584670849163,positive
504.01845,6.044621849356715e-5,-19.735437759874227,negative
307.08347,6.128778464873426e-5,20.061720619238564,positive
414.04904,6.214432314278497e-5,-19.336269597862692,negative
436.85189,6.244818496445365e-5,-21.34778360777103,negative
434.10415,6.285670613826846e-5,-23.685723530861107,positive
313.08644,6.546095239511812e-5,9.816098226293395,negative
282.05893,6.591149561536792e-5,-23.447899176741217,positive
212.95484,6.652061743037262e-5,-9.80297397590055,negative
355.07402,6.773335369946473e-5,9.853346069923285,positive
345.01067,6.817158840257682e-5,14.186062917331004,negative
313.03753,6.9325019610257975e-05,-22.882699180281563,negative
479.13091,6.940862915869697e-5,-23.381727896112725,positive
804.12065,6.965836371078098e-5,-19.781697651999146,negative
628.05626,7.001753752210791e-5,9.900976644856854,negative
425.08061,7.0564803677726e-5,9.67923459233645,negative
352.94497,7.133488756649622e-5,10.464535887867383,negative
416.06216,7.239251791041283e-5,-23.274752098588255,positive
146.06014,7.388437700908758e-5,-22.762425729195694,positive
806.13543,7.397337822210578e-5,-23.091964729873688,positive
310.13059,7.497468269640335e-5,20.212075570478547,positive
450.10894,8.23911428534472e-5,11.500591906708044,negative
193.06404,8.306934051643399e-5,12.476047732854484,positive
355.07403,8.800724414414869e-5,9.79629372957129,positive
520.08428,9.063198217830732e-5,-22.486678564656366,positive
160.04271,9.099355655096505e-5,17.36882261681972,positive
374.05277,9.445935758086067e-5,-21.92337692571777,positive
664.11572,9.556366239892299e-5,-21.568018479284767,positive
308.08284,9.736921693502796e-5,9.140367198282156,positive
160.07558,9.769107034658917e-5,-11.845512811909666,positive
272.07503,9.801577052056962e-5,-22.321872626068217,positive
347.02511,9.803367404549816e-5,9.494349827399446,positive
228.96506,9.825266932610259e-5,-18.968451333089135,negative
426.82014,9.92599573077257e-5,-18.823074388398627,negative
193.01424,9.995681830586685e-5,-20.557022650335988,negative
375.06109,1.01614685109198e-4,-20.9194015385467,positive
608.35692,1.0640428366803141e-4,13.311199929662292,negative
568.19116,1.074221203609114e-4,20.77096321139413,positive
414.04885,1.0748214920182299e-4,-19.144999873373795,negative
136.06175,1.0847027355913659e-4,-8.9692315618942,positive
663.04797,1.0894381927436714e-4,-18.335575975901033,negative
613.15908,1.094585792751798e-4,18.113981232483948,positive
309.09291,1.1011609780254933e-4,10.512541399295129,positive
433.08972,1.1133460977179979e-4,-20.88725100649433,positive
412.84456,1.1509532358860651e-4,-22.42595293672165,positive
184.0438,1.1757542917799476e-4,8.8751660332908,negative
336.0714,1.1778023033210712e-4,-17.914471601437327,negative
440.37336,1.1822713137583738e-4,-21.091582061306852,positive
598.06815,1.2072346616134157e-4,9.85622189284779,positive
198.9743,1.239771194203821e-4,-20.79149458843645,positive
332.56001,1.244826892094106e-4,-20.813594332400733,positive
633.41793,1.2579312987720935e-4,20.675915457533772,positive
228.03864,1.2783567707474534e-4,-17.993441665331797,negative
260.18539,1.285243120338409e-4,-11.438704247200569,positive
366.91338,1.2995599910373693e-4,-8.678462612575261,positive
160.04273,1.3146929789206163e-4,9.104282110538646,positive
283.01886,1.316712903525383e-4,14.024625113124575,positive
189.0268,1.3219287047740416e-4,-20.53278920025586,positive
403.5722,1.3418407559748972e-4,-19.8655617793389,positive
414.04908,1.3444616448492303e-4,-18.24310695400615,negative
243.17122,1.3679106152724628e-4,10.119005910528065,negative
76.03952,1.4244462057018121e-4,-19.85230751402277,positive
454.38868,1.4330439490142108e-4,-20.683282219052543,positive
468.30839,1.4499956069006633e-4,11.004349519496342,positive
458.08528,1.4623870916456494e-4,-21.110895946890707,positive
169.03184,1.4638251408518986e-4,8.615945074335153,positive
636.38739,1.4650534792656208e-4,14.749767999946451,negative
380.89111,1.5379178086538772e-4,-18.656722035583535,positive
283.94503,1.5413381984753004e-4,9.295420407266928,negative
261.14437,1.5597404589069716e-4,-18.85772196929807,positive
285.06038,1.5813763323443855e-4,-18.368695244559444,negative
554.76596,1.6303012122627838e-4,-17.722186084287944,negative
416.06375,1.6380751427492755e-4,-18.881880707446115,positive
285.06046,1.6411460014772913e-4,-16.15708447808074,negative
320.0785,1.6558036883719256e-4,-8.53066864001594,positive
597.30428,1.7509606726833835e-4,18.62982903963493,negative
320.09213,1.8040551539279465e-4,10.740619153046023,negative
515.03392,1.8204677825823149e-4,-17.50192961208311,negative
121.06504,1.821767660624637e-4,11.405646900821214,positive
408.05878,1.8576077148256976e-4,-18.91308362295255,positive
440.37298,1.8683561097071334e-4,-18.531602748207195,positive
298.99249,1.898782317456897e-4,21.523619643894445,positive
248.04015,1.906329853448638e-4,-18.728300967235953,positive
686.47024,1.9398609207050448e-4,11.205183442286337,negative
416.06353,1.949931651636701e-4,-18.264276816769776,positive
191.03991,2.0021281406356123e-4,-18.142088041247757,positive
751.45337,2.0476217492580354e-4,8.043100059392467,positive
403.57157,2.062049855754558e-4,-18.806496508866044,positive
192.02429,2.09618545074269e-4,8.005651326517446,positive
253.0342,2.1449096207957414e-4,-16.9373009114821,negative
433.14051,2.19723154839907e-4,21.11348050917884,negative
493.05806,2.2288483170191222e-4,-16.090707386387646,negative
296.07633,2.230373131767653e-4,-16.140162051299754,negative
325.0434,2.2304163475724196e-4,14.233231640239515,positive
469.08785,2.2321223772024153e-4,-17.854504653267146,positive
568.2658,2.2723506266377933e-4,8.577855628702888,negative
414.04896,2.2753242926676465e-4,-16.344985453359705,negative
316.10152,2.2877052181366248e-4,-18.169421604405834,positive
286.04436,2.3596472129886487e-4,-16.72978305542612,negative
806.13426,2.370514998409188e-4,-17.775490396878915,positive
115.00367,2.3968023806800138e-4,-15.749300827307533,negative
173.08077,2.3968808728745634e-4,8.66328909216391,positive
323.02857,2.3995369870633167e-4,9.752581074924205,negative
253.03461,2.448258024896584e-4,-16.469974271238694,negative
333.05927,2.472579733008233e-4,12.295432696845449,negative
254.96782,2.504397338579924e-4,9.000118932714852,negative
154.05861,2.536691219730753e-4,-7.708296583343419,positive
458.08568,2.5703119795293677e-4,-17.997169825323667,positive
473.11889,2.609284447615354e-4,-17.43465792367162,positive
589.0452,2.6555868755200106e-4,10.062532951476406,positive
298.09681,2.6813797191004506e-4,-7.621863588429739,positive
493.05797,2.691687055559065e-4,-15.678757884953548,negative
450.16197,2.754149050244034e-4,-17.032410427968223,positive
353.11671,2.770788476978743e-4,9.291643762983707,positive
359.04221,2.830269381146153e-4,-16.282337911929552,positive
405.59372,2.841490491712135e-4,-17.066918632333355,positive
386.32641,2.890973176638622e-4,-16.97352821731799,positive
156.99087,2.8912497004508026e-4,8.596028522705216,negative
253.03647,2.8937362382602393e-4,-15.202559369757788,negative
569.27305,2.9075600675380566e-4,10.071934356899549,negative
520.05932,2.916592020539877e-4,8.580503954076645,negative
402.96924,2.922810874976646e-4,8.171870007265996,negative
384.05441,3.0346532715001877e-4,-15.052803762912498,negative
341.90365,3.092572360152707e-4,12.986933333387057,negative
253.5481,3.0988903357716155e-4,-16.72951134386429,positive
478.29361,3.101536833383085e-4,7.759687979753174,negative
170.06004,3.1211444772335665e-4,-14.541952464429253,positive
200.97474,3.1381639058060434e-4,-7.958269056214468,positive
607.09971,3.1588027910367603e-4,-15.46510919762679,negative
258.93303,3.1825993047973855e-4,-7.3917267408404,positive
465.07961,3.287450553066719e-4,-16.05964576642394,positive
603.02361,3.346240413828057e-4,10.315509728515527,positive
243.06185,3.413824671202677e-4,11.322768111248585,negative
564.55362,3.4264144108809316e-4,-16.490302785190604,positive
118.06523,3.512031552029521e-4,-8.034551840659917,positive
685.17969,3.5544396262924573e-4,14.853298146023977,positive
794.18057,3.556969207382184e-4,13.08417174243591,negative
639.1395,3.6023766607795295e-4,13.618389084727463,negative
410.0829,3.6224551956411674e-4,-16.08551302070441,negative
342.26379,3.634309670279246e-4,-16.007772979615005,positive
433.09006,3.6610372373001944e-4,-16.037564161250877,positive
496.80762,3.6718029043444146e-4,-13.954894539418596,negative
377.26714,3.7269776212353796e-4,7.1684160324049575,negative
296.07652,3.7804506799669126e-4,-14.475063378491047,negative
88.04019,3.7947755325269184e-4,8.355033961441515,negative
260.17155,3.8307870404965144e-4,7.197408548052691,positive
253.03421,3.876320032180277e-4,-14.067798929910294,negative
407.03238,3.942986426336079e-4,-15.959700883390322,positive
456.07008,4.0219291634790776e-4,-15.526828751525265,negative
294.14766,4.0588602333681663e-4,7.583284976026542,positive
307.11005,4.084995197562143e-4,-7.75561128252403,positive
409.61176,4.0856476903543574e-4,7.503143285390754,positive
214.00616,4.1325457688688966e-4,7.48883812707936,positive
473.11971,4.2582758166854193e-4,-7.733199628473118,positive
423.07883,4.2704148093938437e-4,15.548762905311328,positive
462.19115,4.3391003476873257e-4,13.65552070152089,negative
271.04565,4.344625751668289e-4,-13.783134347325943,negative
401.06384,4.5146344368645914e-4,-15.617518553524745,positive
450.92184,4.624554043430102e-4,9.636151775901915,negative
146.08237,4.7218103301460565e-4,6.881498396793283,negative
342.0885,4.8335490844528945e-4,-7.70006296499064,negative
342.07899,4.99595694135173e-4,-14.696631357257656,positive
646.87639,5.00780941119014e-4,7.574315591331315,negative
502.29269,5.039579215299045e-4,7.116641977828358,positive
591.70961,5.116356893266808e-4,9.169824206726625,negative
495.07264,5.174672165565593e-4,-14.838988410089154,positive
412.34241,5.217569913624613e-4,-14.556511986051916,positive
289.10121,5.297855418740533e-4,-12.99143723270087,negative
362.05079,5.371866384945157e-4,7.3645744914590185,negative
136.06173,5.37548152986575e-4,-7.791219940465754,positive
429.06155,5.400206042153703e-4,-13.03133603657961,negative
416.06334,5.413459419231624e-4,-14.556541012382464,positive
298.09069,5.440398612204217e-4,-14.387992172217825,positive
659.17968,5.440409282087556e-4,7.979314666176867,positive
389.20669,5.547211738505425e-4,7.959680386265852,positive
257.05905,5.61245786066253e-4,-14.984405304825335,positive
577.73184,5.626310775665846e-4,7.093418291658675,negative
307.08388,5.711779810704621e-4,6.959837281034226,positive
382.9808,5.735165158713486e-4,-14.132716491358012,positive
329.0813,5.75193810644111e-4,9.544604668273756,negative
246.16982,5.810089156881654e-4,7.452613713932437,positive
398.32646,5.835534510423365e-4,-7.419967561936713,positive
296.07623,5.899966814620832e-4,-13.938415263980904,negative
139.02135,5.919038822098317e-4,6.590906166324226,positive
649.38352,5.948490208782569e-4,14.319247676552793,positive
556.76388,6.006348678557894e-4,-13.961185405161386,positive
472.80149,6.026677668392219e-4,-13.996309342191415,positive
307.11209,6.126169386167801e-4,14.684469136320393,negative
361.17925,6.216770065947138e-4,9.889964248477648,positive
322.04448,6.225892763290115e-4,7.658981465627392,negative
370.2951,6.283268624459351e-4,-14.066170550025188,positive
282.27903,6.285609841946839e-4,-13.510076858335387,positive
380.98745,6.407317891477684e-4,10.005196807273483,negative
229.13446,6.543780690198891e-4,14.606401484988961,negative
619.28861,6.671674188037405e-4,9.271944282726379,negative
171.00642,6.716038985376674e-4,-11.99505087419254,negative
381.10087,6.775623805183347e-4,13.215659130010918,positive
139.02139,6.994548549223561e-4,8.118104156395642,positive
215.00192,7.005523822842125e-4,6.397543078575482,negative
405.01017,7.023101210625733e-4,12.857532755931617,positive
388.15531,7.281597201020065e-4,7.37572538386458,negative
256.9737,7.316303011903554e-4,-12.560653144374973,negative
505.79647,7.442089322644717e-4,7.123966256221686,positive
335.07379,7.554923185196866e-4,7.07769709856979,positive
405.0095,7.614962227691735e-4,6.84548149784294,positive
425.08056,7.71174231746138e-4,10.897632368357774,negative
356.10424,7.738098294835564e-4,-6.973563815144738,negative
270.91337,7.795920545976321e-4,-6.546646729072572,negative
461.97317,8.019477935476312e-4,6.220842037904909,negative
620.66191,8.038350605513952e-4,-11.78566509997671,negative
298.09199,8.079895955486331e-4,-13.022221833093399,positive
275.08846,8.121221512758499e-4,6.655490413471701,negative
424.34289,8.336172663325347e-4,-12.830953889480183,positive
331.09594,8.365372285963078e-4,8.462393107964077,positive
616.32032,8.547598385668225e-4,12.746999110872247,positive
313.03738,8.598292609225192e-4,-12.073216054685394,negative
287.07495,8.684782333001132e-4,-12.918921671716461,positive
424.24703,8.748433254052486e-4,6.496065065975043,negative
454.38894,8.828401145853956e-4,-12.534115442136292,positive
257.94911,8.858213833548187e-4,11.347293624632764,positive
266.05663,9.30803119875303e-4,11.761964924915059,positive
188.07059,9.341757826143054e-4,-6.11566639790491,positive
238.0445,9.581211382292523e-4,6.215833016080772,positive
259.11183,9.732285433097222e-4,11.54551971592084,negative
684.13934,9.87323490664338e-4,6.672303391217193,negative
614.34571,9.90287090207878e-4,7.240089623146263,negative
347.02509,9.92843415203297e-4,6.560416280535685,positive
516.08934,0.001001869943762048,-8.991257713680735,positive
218.10354,0.0010020610798852766,6.219618968049519,negative
235.01273,0.0010379561409910591,6.017747508048106,positive
225.98644,0.001046333284555796,8.750841346434184,negative
305.06891,0.0010519945795287016,10.697216647129647,negative
159.09182,0.0010569020742644685,-6.197694253462402,positive
498.0774,0.001062435684007476,6.056712278818863,negative
431.07437,0.0010801942008666862,-12.044363664661015,positive
579.88708,0.0010990872852191876,5.852216367516688,negative
459.81785,0.0011013185179341485,8.100058937353541,negative
429.05945,0.0011076596902511741,-11.495178468574865,negative
829.10528,0.001108500603665501,-11.260944295448787,negative
272.08895,0.0011283156545103768,9.184847826329749,negative
424.07979,0.001149955937058697,8.749267842634362,positive
281.11355,0.0011507318097651908,6.168522014131525,positive
636.27961,0.0011588382866225282,-11.521452084967253,positive
401.34501,0.001185683239889897,-10.751666455934187,positive
361.1832,0.0011944140449903285,7.7745777122558986,positive
113.13247,0.0012085107153120803,-5.910893993148121,positive
243.13388,0.0012153792949510284,6.393009035491817,positive
457.82097,0.0012166433820322323,5.747436350436699,negative
200.05643,0.0012196053848133157,5.760591900904453,negative
311.98523,0.0012207447231332095,6.714715490569168,positive
328.87205,0.0012295274224022323,-6.29724727607743,negative
450.26243,0.0012449586402954855,8.626377638690425,negative
82.96105,0.0012453499817986083,8.419308948666645,negative
399.0493,0.001248932077526557,-11.336623159167635,negative
215.00193,0.0012564857132900764,10.501188289009033,negative
546.28126,0.0012721763218422279,6.628520536467499,negative
97.02839,0.0012999174502221012,7.620774778655687,positive
480.30935,0.0013093794642990717,6.107616453344893,negative
458.08519,0.0013184857219648244,-11.61348288773532,positive
352.94531,0.0013304510604394174,5.901343344617555,negative
246.99241,0.0013453969184405849,5.769456149460156,negative
517.77692,0.0013485538718485404,6.343586666100481,negative
295.12881,0.0013548373482499265,8.274679054387894,positive
441.99255,0.0013577933230472896,5.810500081257324,negative
245.11313,0.0013635835767269822,6.0720244165639095,positive
255.04432,0.0013674718610593919,-10.331073500416336,negative
432.23819,0.0013691709779448536,-5.622630063952777,positive
377.05503,0.0013776780058310364,-6.7879380793704724,positive
287.0219,0.0013863853258373284,-10.839463778359564,negative
399.86231,0.0013927581111132209,6.663904286726489,negative
606.07393,0.0014244201749453382,7.210658014003962,negative
293.11411,0.0014322971803187093,-7.300688304361429,negative
630.07131,0.0014442358541101616,5.5514638389016,positive
201.02807,0.001471308173267521,-10.305234987210074,negative
641.15391,0.0014736896452989666,6.557582991349177,positive
563.55076,0.00147378454868445,-10.594463200018566,positive
502.74824,0.0014805943337363812,-6.400037912342522,negative
134.0473,0.0014806423340705064,-5.596630683099344,negative
357.02225,0.0014886714936440024,-10.143124440565506,negative
117.0576,0.0014984402741172794,-7.0419031977187565,positive
289.03317,0.001501681722103139,6.511737576503997,negative
480.15684,0.001504121238498542,10.750615860337975,positive
401.8596,0.0015286620070925883,6.480337078820072,negative
500.278,0.001536990193593398,6.377148333403915,negative
245.09532,0.0015412614371280791,-5.541442006350733,positive
447.8378,0.0015460246027047203,6.093553412243585,positive
253.0342,0.0015923812010029807,-10.348352292919941,negative
